Transaction_Amount,Category,Preferred_Payment_Method,Last_Used_Credit_Card_Days,Last_Used_UPI_Days,UPI_Usage_Count,Card_Usage_Count,Wallet_Usage_Count,EMI_Usage_Count,Bank_Offer_Active,Bank_Name,Is_High_Value,Failure_Rate_Last10,Time_of_Day,Recommended_Payment_Method
15090.9,Travel,EMI,39,41,24,2,8,6,1,Axis,1,0.01,Afternoon,EMI
38669.67,Grocery,UPI,55,59,29,29,29,1,0,Kotak,1,0.12,Morning,UPI
17091.09,Grocery,Credit Card,18,8,21,29,5,0,1,ICICI,1,0.05,Evening,Credit Card
41850.31,Utilities,Wallet,17,56,21,24,23,0,0,HDFC,1,0.23,Night,Wallet
17729.39,Electronics,Wallet,0,39,19,23,9,8,0,ICICI,1,0.4,Morning,EMI
26422.08,Utilities,Debit Card,22,24,16,13,2,0,0,SBI,1,0.37,Evening,Debit Card
24269.61,Utilities,Wallet,43,36,2,13,6,6,1,Axis,1,0.38,Afternoon,Credit Card
28949.5,Utilities,Credit Card,14,51,12,25,6,6,0,Axis,1,0.16,Afternoon,EMI
1465.43,Utilities,Wallet,41,32,6,5,6,7,0,Kotak,0,0.29,Evening,Wallet
28504.21,Electronics,EMI,23,29,10,23,3,6,1,Kotak,1,0.18,Night,Credit Card
3921.0,Utilities,Debit Card,52,12,7,6,28,9,0,Axis,0,0.33,Evening,Debit Card
26100.28,Travel,Debit Card,13,15,16,3,7,8,1,SBI,1,0.1,Afternoon,EMI
11241.55,Fashion,EMI,16,49,17,22,5,5,0,SBI,1,0.45,Afternoon,EMI
18730.65,Travel,Debit Card,30,21,26,21,20,3,0,ICICI,1,0.07,Night,EMI
47144.94,Utilities,Debit Card,2,32,16,19,3,6,1,HDFC,1,0.35,Afternoon,Credit Card
14631.51,Utilities,Wallet,3,57,17,24,11,6,1,Axis,1,0.22,Night,Credit Card
39485.77,Travel,Wallet,25,40,16,20,10,4,0,SBI,1,0.19,Morning,EMI
30590.68,Fashion,Credit Card,34,53,26,0,16,0,1,HDFC,1,0.38,Night,Debit Card
14745.77,Utilities,Wallet,27,26,29,2,5,6,1,SBI,1,0.22,Morning,EMI
1405.93,Fashion,EMI,51,46,24,22,23,9,0,Axis,0,0.11,Evening,UPI
24083.74,Grocery,Debit Card,10,57,24,10,0,0,1,HDFC,1,0.13,Morning,UPI
9120.17,Fashion,Wallet,4,21,11,3,2,1,0,ICICI,0,0.25,Afternoon,Wallet
44666.82,Electronics,EMI,24,22,11,27,25,7,0,Kotak,1,0.3,Morning,UPI
41146.81,Electronics,EMI,17,55,24,2,15,4,0,SBI,1,0.09,Morning,EMI
44347.71,Utilities,Debit Card,26,58,15,25,6,3,0,Axis,1,0.47,Evening,EMI
39187.51,Travel,Credit Card,1,1,23,21,22,3,0,ICICI,1,0.44,Evening,EMI
27055.99,Fashion,Debit Card,28,51,13,0,16,7,0,ICICI,1,0.03,Evening,EMI
11043.21,Utilities,Debit Card,57,42,23,24,19,6,0,ICICI,1,0.48,Evening,EMI
26386.83,Grocery,Credit Card,14,30,12,23,26,2,1,ICICI,1,0.37,Night,Credit Card
19690.12,Utilities,UPI,40,44,15,21,18,9,0,HDFC,1,0.08,Morning,EMI
22319.51,Fashion,Wallet,12,19,10,22,19,4,0,HDFC,1,0.4,Morning,UPI
19714.9,Electronics,Credit Card,41,44,29,11,3,2,0,SBI,1,0.18,Evening,UPI
27395.17,Utilities,UPI,36,20,25,26,16,3,0,HDFC,1,0.22,Night,EMI
48536.64,Fashion,UPI,1,19,25,1,15,1,0,HDFC,1,0.08,Morning,UPI
19005.0,Fashion,EMI,22,52,12,6,25,8,1,ICICI,1,0.27,Night,EMI
46769.21,Fashion,Wallet,44,49,8,7,29,5,0,Axis,1,0.08,Morning,EMI
21635.19,Fashion,Debit Card,7,0,12,25,15,0,0,Axis,1,0.2,Night,Debit Card
21796.62,Utilities,UPI,22,6,23,13,7,0,0,Kotak,1,0.26,Night,UPI
25209.56,Travel,Wallet,0,18,18,28,18,5,0,HDFC,1,0.04,Evening,EMI
46572.98,Utilities,EMI,3,44,23,11,0,7,0,Axis,1,0.01,Night,EMI
36587.46,Utilities,EMI,12,26,21,8,15,0,1,ICICI,1,0.23,Morning,EMI
31940.86,Fashion,Credit Card,8,33,13,20,6,3,0,SBI,1,0.3,Night,EMI
14881.46,Fashion,EMI,44,20,26,24,8,8,1,Kotak,1,0.09,Evening,Credit Card
13972.15,Electronics,EMI,8,9,15,10,20,3,0,Kotak,1,0.19,Morning,EMI
49492.68,Fashion,Credit Card,30,7,22,11,4,2,1,ICICI,1,0.41,Afternoon,Credit Card
1328.83,Electronics,Credit Card,15,52,17,24,5,0,0,Kotak,0,0.08,Afternoon,Credit Card
46230.53,Utilities,Wallet,58,44,25,14,3,1,0,SBI,1,0.17,Morning,UPI
22099.39,Fashion,Debit Card,36,40,26,22,13,5,0,Axis,1,0.2,Afternoon,EMI
36864.62,Travel,EMI,25,53,8,16,4,7,0,Axis,1,0.14,Afternoon,EMI
43954.38,Grocery,UPI,2,55,29,16,27,3,0,SBI,1,0.35,Morning,EMI
22235.23,Fashion,UPI,33,44,11,13,0,3,0,ICICI,1,0.48,Morning,EMI
18777.26,Travel,Wallet,44,25,17,12,7,2,0,Axis,1,0.17,Morning,UPI
7595.88,Fashion,Wallet,30,39,22,19,15,7,0,SBI,0,0.3,Night,Wallet
7312.0,Grocery,Credit Card,28,49,15,12,15,9,0,Kotak,0,0.17,Morning,UPI
10973.46,Fashion,Wallet,18,21,13,5,12,9,0,Kotak,1,0.39,Evening,EMI
46686.87,Grocery,Debit Card,15,44,15,1,5,0,1,Axis,1,0.39,Evening,Debit Card
16259.7,Fashion,Credit Card,43,58,23,21,16,1,1,HDFC,1,0.25,Afternoon,Credit Card
24990.25,Fashion,EMI,39,13,1,9,27,4,0,SBI,1,0.28,Evening,EMI
8743.06,Electronics,UPI,34,5,2,3,15,0,0,ICICI,0,0.19,Afternoon,UPI
39656.43,Travel,Wallet,43,39,29,13,9,8,0,ICICI,1,0.32,Evening,EMI
15670.83,Electronics,EMI,46,22,16,26,11,9,1,Axis,1,0.3,Night,Credit Card
27705.09,Fashion,Wallet,29,17,21,12,25,3,0,Axis,1,0.22,Evening,EMI
10310.56,Electronics,Credit Card,33,52,25,9,6,8,0,HDFC,1,0.43,Afternoon,EMI
33783.57,Fashion,UPI,39,3,27,21,3,1,0,Kotak,1,0.08,Afternoon,UPI
17280.31,Electronics,Credit Card,2,33,25,1,0,2,1,SBI,1,0.31,Evening,Debit Card
27549.86,Grocery,Debit Card,41,48,29,17,6,5,1,Axis,1,0.25,Evening,Credit Card
7390.96,Travel,UPI,19,10,1,11,4,4,1,SBI,0,0.25,Afternoon,Credit Card
30544.12,Travel,EMI,34,58,24,3,8,5,0,Kotak,1,0.22,Evening,EMI
19100.28,Grocery,UPI,9,19,7,2,10,3,0,Axis,1,0.26,Evening,EMI
34413.96,Fashion,EMI,37,18,24,11,28,1,1,Kotak,1,0.17,Morning,Credit Card
23846.6,Travel,EMI,38,5,13,16,25,1,0,SBI,1,0.06,Morning,EMI
14189.06,Grocery,EMI,41,31,9,26,13,8,1,Axis,1,0.33,Evening,Credit Card
37049.68,Fashion,EMI,44,41,24,2,29,3,1,HDFC,1,0.41,Night,EMI
20636.02,Utilities,Debit Card,5,54,7,5,24,3,0,Kotak,1,0.34,Afternoon,EMI
9877.82,Grocery,EMI,55,45,23,23,13,4,0,ICICI,0,0.24,Morning,EMI
13216.79,Travel,Credit Card,19,14,13,13,7,7,0,SBI,1,0.49,Morning,EMI
46498.68,Travel,UPI,8,45,12,18,21,2,0,HDFC,1,0.23,Afternoon,UPI
49442.31,Travel,UPI,22,32,21,6,24,8,0,SBI,1,0.24,Night,EMI
12742.9,Grocery,Debit Card,44,59,28,12,9,3,0,ICICI,1,0.21,Afternoon,EMI
43768.02,Fashion,Credit Card,20,12,25,10,9,7,0,HDFC,1,0.26,Evening,EMI
21247.22,Travel,Wallet,19,46,22,9,18,1,1,ICICI,1,0.09,Morning,UPI
39148.87,Travel,UPI,12,53,1,23,29,5,1,ICICI,1,0.16,Morning,Credit Card
48848.72,Travel,Debit Card,19,22,7,13,21,0,1,ICICI,1,0.02,Night,Credit Card
48822.32,Grocery,Debit Card,56,15,9,10,21,9,0,HDFC,1,0.34,Morning,EMI
22631.4,Fashion,Wallet,23,41,25,22,1,1,1,HDFC,1,0.21,Afternoon,Credit Card
15056.83,Grocery,UPI,54,54,23,28,0,9,0,SBI,1,0.25,Evening,EMI
24843.5,Fashion,Credit Card,34,15,28,6,29,6,0,HDFC,1,0.28,Morning,EMI
8504.83,Fashion,Credit Card,42,28,19,9,0,5,1,HDFC,0,0.31,Afternoon,Debit Card
18076.49,Electronics,Debit Card,34,8,9,2,11,3,0,SBI,1,0.4,Morning,EMI
817.29,Utilities,Wallet,58,26,17,26,17,8,0,Kotak,0,0.4,Morning,Debit Card
3148.95,Electronics,UPI,25,51,5,16,22,3,0,Kotak,0,0.42,Night,Debit Card
7025.96,Fashion,EMI,47,22,19,13,27,4,1,Kotak,0,0.39,Evening,Credit Card
30284.64,Fashion,Debit Card,27,58,6,12,24,3,1,Axis,1,0.15,Night,Credit Card
28527.12,Utilities,Credit Card,54,56,3,21,16,0,0,SBI,1,0.05,Evening,Credit Card
38752.01,Fashion,UPI,9,58,16,29,1,7,1,Kotak,1,0.11,Afternoon,Credit Card
18033.73,Travel,EMI,39,31,27,17,16,2,1,HDFC,1,0.37,Afternoon,Credit Card
22186.32,Utilities,EMI,24,5,27,22,23,9,0,Kotak,1,0.25,Evening,EMI
7704.54,Fashion,Credit Card,34,17,6,6,21,9,0,HDFC,0,0.03,Night,Credit Card
7160.08,Fashion,UPI,42,2,24,25,7,6,0,Kotak,0,0.18,Morning,UPI
8036.81,Electronics,Wallet,31,7,19,4,29,8,0,HDFC,0,0.3,Night,Wallet
38822.7,Utilities,EMI,59,32,23,27,10,8,0,HDFC,1,0.11,Morning,EMI
27985.86,Electronics,EMI,52,32,0,3,22,6,1,ICICI,1,0.43,Afternoon,EMI
1586.41,Fashion,Credit Card,20,43,19,26,3,8,0,HDFC,0,0.38,Night,Debit Card
41625.24,Travel,Credit Card,14,42,9,19,14,8,0,Axis,1,0.17,Afternoon,EMI
14282.93,Grocery,UPI,38,10,19,25,23,0,0,Axis,1,0.15,Evening,UPI
37387.87,Utilities,Credit Card,6,36,17,26,20,8,0,Axis,1,0.11,Night,EMI
35632.91,Grocery,UPI,50,39,20,4,5,9,0,Kotak,1,0.14,Afternoon,EMI
49098.9,Fashion,Wallet,0,3,19,0,5,1,0,Kotak,1,0.21,Morning,Wallet
2355.14,Electronics,UPI,9,52,21,25,12,1,0,SBI,0,0.16,Afternoon,UPI
14425.8,Grocery,Debit Card,12,15,4,21,29,6,0,Axis,1,0.35,Afternoon,EMI
25576.65,Grocery,EMI,16,51,2,29,26,5,0,Axis,1,0.2,Morning,EMI
3033.54,Grocery,Credit Card,4,39,28,26,0,1,1,ICICI,0,0.19,Morning,Credit Card
44404.9,Electronics,Wallet,1,24,5,7,2,4,0,SBI,1,0.4,Evening,EMI
28595.8,Travel,Wallet,22,45,0,6,10,7,0,ICICI,1,0.24,Evening,EMI
13803.93,Grocery,EMI,55,27,2,12,5,9,1,Axis,1,0.04,Morning,Credit Card
475.99,Grocery,EMI,23,32,27,24,21,2,0,SBI,0,0.34,Morning,Debit Card
6609.96,Fashion,Debit Card,32,31,24,25,8,2,0,ICICI,0,0.04,Morning,Debit Card
38373.32,Fashion,EMI,32,28,10,15,12,7,1,HDFC,1,0.23,Afternoon,Credit Card
9607.3,Travel,Wallet,20,30,20,21,19,1,0,HDFC,0,0.07,Night,Wallet
27771.62,Electronics,Debit Card,3,25,19,21,10,3,1,Kotak,1,0.29,Morning,Credit Card
31200.29,Grocery,Credit Card,37,15,18,10,11,3,1,SBI,1,0.36,Morning,EMI
16695.86,Utilities,Debit Card,7,15,3,10,7,6,0,SBI,1,0.32,Night,EMI
4258.84,Fashion,Wallet,31,26,2,6,5,0,1,Axis,0,0.4,Evening,Debit Card
35135.14,Electronics,EMI,11,12,11,11,6,6,0,HDFC,1,0.33,Evening,EMI
33322.73,Electronics,EMI,2,8,11,28,1,2,0,Kotak,1,0.45,Evening,Debit Card
23963.49,Utilities,Wallet,44,48,5,19,9,9,0,SBI,1,0.16,Afternoon,EMI
22193.98,Electronics,UPI,40,32,24,27,23,1,0,Axis,1,0.39,Evening,Debit Card
25419.53,Fashion,Wallet,27,26,20,11,26,7,1,ICICI,1,0.24,Afternoon,Credit Card
24490.24,Travel,EMI,42,5,11,27,16,4,1,Axis,1,0.45,Night,Credit Card
4606.18,Utilities,Debit Card,10,27,18,2,1,5,0,Axis,0,0.03,Afternoon,UPI
28208.72,Electronics,Credit Card,12,18,3,21,11,3,0,Axis,1,0.21,Morning,EMI
5066.76,Utilities,Credit Card,16,7,0,11,24,3,0,ICICI,0,0.31,Morning,Debit Card
7755.64,Electronics,UPI,9,33,26,25,2,4,0,ICICI,0,0.29,Night,UPI
24840.72,Electronics,Debit Card,47,41,12,1,3,1,0,Axis,1,0.11,Evening,UPI
36647.24,Utilities,UPI,5,20,25,12,4,2,0,Kotak,1,0.37,Morning,Debit Card
13082.36,Grocery,EMI,9,56,25,5,15,9,0,HDFC,1,0.41,Afternoon,EMI
10006.53,Fashion,UPI,29,36,12,19,27,1,0,SBI,1,0.31,Evening,Debit Card
38577.49,Grocery,EMI,16,40,13,16,16,1,0,ICICI,1,0.13,Evening,EMI
45406.75,Fashion,UPI,8,13,7,10,11,6,0,Kotak,1,0.37,Morning,EMI
27244.91,Fashion,Wallet,45,13,2,12,7,7,0,Kotak,1,0.34,Morning,EMI
36902.31,Fashion,Credit Card,16,34,29,13,23,0,1,SBI,1,0.01,Night,Credit Card
44243.72,Grocery,EMI,32,25,4,6,19,9,0,ICICI,1,0.25,Evening,EMI
11784.85,Electronics,Wallet,28,28,2,8,2,8,0,Axis,1,0.11,Afternoon,EMI
47789.01,Electronics,EMI,50,23,15,4,9,3,1,SBI,1,0.42,Afternoon,EMI
35238.26,Grocery,Wallet,52,32,13,14,12,7,1,Axis,1,0.12,Morning,Credit Card
19754.35,Travel,Debit Card,21,59,21,27,16,6,0,Kotak,1,0.34,Night,EMI
26244.9,Travel,Wallet,3,39,21,15,15,5,0,SBI,1,0.22,Night,EMI
38538.17,Grocery,EMI,57,37,15,11,7,8,0,ICICI,1,0.27,Evening,EMI
37625.24,Travel,Credit Card,39,22,12,0,19,3,0,ICICI,1,0.31,Afternoon,EMI
19429.81,Travel,UPI,48,54,19,7,8,1,0,HDFC,1,0.1,Afternoon,UPI
26521.9,Grocery,Credit Card,9,40,1,15,15,0,1,SBI,1,0.31,Afternoon,Credit Card
26465.2,Electronics,Wallet,12,47,4,11,14,1,0,Kotak,1,0.02,Evening,Wallet
29897.16,Utilities,EMI,48,38,14,18,28,1,0,SBI,1,0.49,Night,Debit Card
8119.68,Utilities,Wallet,49,55,28,12,5,3,0,Axis,0,0.18,Morning,UPI
5593.57,Travel,Wallet,58,6,5,4,18,0,0,SBI,0,0.2,Evening,Wallet
2304.04,Travel,Credit Card,45,20,17,5,26,4,0,Axis,0,0.05,Evening,UPI
40194.88,Fashion,EMI,53,31,29,16,1,6,0,SBI,1,0.2,Night,EMI
9585.66,Fashion,Credit Card,41,52,29,20,7,6,0,HDFC,0,0.22,Afternoon,Credit Card
32730.19,Fashion,Credit Card,10,43,7,0,7,4,1,HDFC,1,0.23,Night,EMI
41306.41,Fashion,Debit Card,43,38,7,10,12,3,0,SBI,1,0.48,Afternoon,EMI
35787.4,Travel,EMI,31,39,5,16,17,2,1,Axis,1,0.21,Evening,Credit Card
36042.74,Travel,Wallet,18,8,24,27,11,7,1,SBI,1,0.04,Morning,Credit Card
19056.81,Electronics,Debit Card,40,3,22,11,11,5,0,Kotak,1,0.45,Night,EMI
6682.97,Grocery,Wallet,37,17,22,13,28,6,0,Axis,0,0.31,Evening,Debit Card
25009.54,Electronics,UPI,58,0,4,24,29,1,0,Kotak,1,0.03,Night,UPI
18928.29,Utilities,Debit Card,57,48,13,6,21,1,0,SBI,1,0.15,Afternoon,UPI
16782.36,Fashion,EMI,2,48,25,16,21,3,1,Axis,1,0.36,Evening,Credit Card
45179.16,Fashion,UPI,49,56,25,7,6,9,1,SBI,1,0.45,Night,EMI
6392.22,Fashion,UPI,43,4,5,15,11,8,0,Kotak,0,0.5,Night,Debit Card
23954.6,Utilities,EMI,17,35,2,18,5,6,0,Kotak,1,0.03,Night,EMI
42932.06,Grocery,UPI,57,51,14,17,12,2,1,HDFC,1,0.11,Afternoon,Credit Card
14816.93,Fashion,EMI,46,10,8,24,25,8,0,ICICI,1,0.31,Morning,EMI
21868.17,Electronics,Wallet,21,6,12,17,9,1,1,ICICI,1,0.39,Morning,Credit Card
17269.51,Electronics,Debit Card,30,10,5,18,27,3,0,Kotak,1,0.44,Night,EMI
41273.1,Grocery,Credit Card,28,16,10,20,21,6,0,SBI,1,0.33,Afternoon,EMI
29989.67,Grocery,EMI,3,25,6,25,16,2,1,SBI,1,0.39,Afternoon,Credit Card
31563.43,Fashion,EMI,52,14,18,25,2,4,1,ICICI,1,0.15,Night,Credit Card
25354.54,Utilities,Wallet,30,29,11,26,4,5,0,Kotak,1,0.23,Morning,EMI
32710.25,Travel,EMI,44,35,20,7,26,3,0,SBI,1,0.03,Night,EMI
31594.66,Electronics,UPI,19,57,19,4,13,4,0,Kotak,1,0.07,Morning,EMI
830.96,Fashion,UPI,35,42,25,14,13,1,1,ICICI,0,0.06,Afternoon,Credit Card
40478.37,Fashion,EMI,1,46,13,6,28,3,0,HDFC,1,0.43,Morning,EMI
30807.68,Fashion,Credit Card,37,7,9,16,8,3,0,Axis,1,0.14,Afternoon,EMI
5604.71,Fashion,EMI,30,30,0,24,10,4,0,Axis,0,0.25,Night,EMI
30497.27,Utilities,UPI,2,22,24,21,19,3,0,SBI,1,0.05,Evening,EMI
10853.07,Fashion,Debit Card,3,57,19,7,10,1,0,Axis,1,0.49,Morning,Debit Card
26628.0,Fashion,Credit Card,47,26,16,17,25,9,1,Kotak,1,0.01,Afternoon,Credit Card
17215.32,Utilities,UPI,49,48,25,13,24,0,0,Kotak,1,0.05,Night,UPI
10690.21,Utilities,Debit Card,18,1,2,15,15,0,1,Axis,1,0.22,Afternoon,Credit Card
21360.12,Utilities,Credit Card,36,35,23,23,18,4,0,HDFC,1,0.17,Evening,EMI
7813.03,Grocery,Wallet,17,13,17,4,27,9,0,SBI,0,0.32,Morning,Debit Card
37908.68,Electronics,EMI,7,37,0,24,11,4,0,ICICI,1,0.06,Evening,EMI
609.23,Utilities,Wallet,2,10,25,7,24,5,0,ICICI,0,0.19,Evening,UPI
45794.08,Electronics,Credit Card,12,56,10,8,18,2,1,HDFC,1,0.41,Evening,Debit Card
40267.22,Fashion,Credit Card,0,48,3,12,22,1,0,Kotak,1,0.39,Afternoon,Debit Card
40717.26,Electronics,Wallet,46,46,5,3,11,6,1,Axis,1,0.25,Evening,EMI
28621.29,Fashion,EMI,35,27,29,25,1,8,0,ICICI,1,0.04,Morning,EMI
10707.33,Grocery,Wallet,7,28,10,7,15,6,0,ICICI,1,0.09,Night,EMI
585.48,Fashion,Credit Card,32,13,15,20,2,1,0,Kotak,0,0.16,Evening,Credit Card
49178.97,Utilities,Wallet,57,43,14,26,6,0,1,Kotak,1,0.14,Evening,Credit Card
31834.72,Fashion,Wallet,48,24,11,12,14,7,1,HDFC,1,0.4,Night,Credit Card
22775.63,Travel,EMI,13,4,29,15,24,7,1,HDFC,1,0.21,Night,Credit Card
12190.56,Fashion,UPI,0,53,8,7,20,7,0,Kotak,1,0.07,Morning,EMI
28201.76,Travel,EMI,49,4,12,27,22,6,0,HDFC,1,0.03,Night,EMI
34182.5,Utilities,Debit Card,33,33,3,23,10,5,1,SBI,1,0.07,Morning,Credit Card
9156.78,Grocery,EMI,58,24,28,23,24,6,0,SBI,0,0.14,Evening,UPI
11127.29,Electronics,Debit Card,47,18,19,4,11,9,0,Kotak,1,0.33,Afternoon,EMI
30144.86,Fashion,Credit Card,24,40,13,4,8,1,1,HDFC,1,0.04,Night,UPI
34769.52,Fashion,EMI,59,52,11,8,11,2,1,Kotak,1,0.05,Afternoon,UPI
38943.77,Travel,Credit Card,26,13,28,23,27,7,1,Kotak,1,0.07,Evening,Credit Card
7806.2,Travel,Wallet,20,28,29,9,0,5,0,SBI,0,0.02,Night,UPI
14053.14,Utilities,Wallet,11,51,14,12,14,8,0,SBI,1,0.36,Night,EMI
48066.73,Fashion,EMI,26,33,28,28,21,2,0,HDFC,1,0.48,Night,Debit Card
25727.21,Electronics,Debit Card,40,30,28,9,25,2,0,SBI,1,0.42,Evening,Debit Card
28382.57,Travel,Debit Card,9,27,11,0,27,1,0,ICICI,1,0.49,Evening,Debit Card
31887.47,Grocery,Wallet,29,35,2,9,8,7,0,Kotak,1,0.02,Night,EMI
41315.68,Utilities,UPI,50,59,10,28,15,5,1,SBI,1,0.18,Night,Credit Card
10812.97,Travel,Credit Card,40,15,8,5,5,1,0,ICICI,1,0.44,Morning,Debit Card
49234.77,Travel,Debit Card,26,52,10,25,20,5,0,Kotak,1,0.47,Morning,EMI
22581.03,Utilities,Wallet,47,56,20,22,7,8,0,ICICI,1,0.09,Evening,UPI
7676.57,Fashion,Credit Card,12,35,8,6,5,1,1,SBI,0,0.27,Night,Credit Card
34465.27,Utilities,UPI,3,17,12,23,21,0,0,HDFC,1,0.04,Morning,UPI
32166.77,Electronics,UPI,26,14,23,27,26,8,0,SBI,1,0.49,Evening,EMI
42307.85,Utilities,Wallet,57,24,2,22,21,7,1,ICICI,1,0.04,Evening,Credit Card
16827.32,Travel,Debit Card,40,52,3,22,18,7,0,ICICI,1,0.23,Morning,EMI
25181.65,Fashion,EMI,18,3,28,12,8,4,1,Axis,1,0.18,Afternoon,Credit Card
8446.2,Grocery,Debit Card,17,18,16,11,10,7,0,SBI,0,0.49,Night,Debit Card
18567.56,Travel,Debit Card,26,34,24,11,28,8,0,Axis,1,0.3,Evening,EMI
28817.47,Electronics,Credit Card,49,20,13,7,13,4,1,SBI,1,0.39,Evening,EMI
39320.03,Utilities,Debit Card,47,56,14,13,14,7,0,HDFC,1,0.23,Night,EMI
45646.37,Travel,Debit Card,6,43,26,28,15,3,1,SBI,1,0.26,Night,Credit Card
33230.46,Grocery,EMI,38,27,12,8,7,0,1,SBI,1,0.04,Afternoon,UPI
38487.51,Grocery,Credit Card,42,38,27,10,17,8,0,Kotak,1,0.09,Evening,EMI
281.66,Fashion,Debit Card,8,37,16,18,13,0,0,Kotak,0,0.1,Morning,Wallet
42468.12,Travel,Debit Card,6,45,6,21,12,6,0,Axis,1,0.08,Evening,EMI
29672.51,Utilities,Debit Card,18,13,24,25,0,6,0,Kotak,1,0.17,Morning,EMI
36076.15,Utilities,Wallet,55,12,13,21,28,1,0,HDFC,1,0.19,Afternoon,Wallet
5509.94,Travel,Debit Card,7,12,5,18,18,8,0,HDFC,0,0.16,Afternoon,Debit Card
49316.38,Utilities,Credit Card,0,44,11,9,2,4,0,ICICI,1,0.06,Afternoon,EMI
34492.28,Fashion,Wallet,39,29,23,5,8,4,0,HDFC,1,0.09,Evening,EMI
49327.51,Electronics,Wallet,48,47,9,17,5,0,0,HDFC,1,0.05,Evening,Wallet
31086.42,Utilities,EMI,17,33,2,26,23,7,1,Axis,1,0.13,Morning,Credit Card
36666.25,Fashion,Wallet,54,35,9,21,26,1,1,Kotak,1,0.41,Night,Credit Card
44266.14,Grocery,Debit Card,31,31,16,1,2,8,1,HDFC,1,0.13,Evening,EMI
26679.49,Fashion,EMI,15,34,22,28,21,5,0,SBI,1,0.14,Morning,EMI
2468.38,Travel,Credit Card,34,58,0,0,16,8,1,Axis,0,0.31,Evening,Debit Card
27309.25,Fashion,Wallet,5,20,16,21,20,8,0,HDFC,1,0.13,Morning,EMI
45592.0,Utilities,UPI,6,56,25,24,4,7,0,ICICI,1,0.11,Night,EMI
13832.06,Electronics,UPI,41,10,15,28,10,5,0,HDFC,1,0.23,Night,EMI
32686.52,Fashion,EMI,26,18,17,8,24,5,1,HDFC,1,0.04,Morning,EMI
44052.16,Electronics,Wallet,3,31,27,29,13,7,0,HDFC,1,0.21,Night,Wallet
44306.73,Travel,Debit Card,8,57,25,1,4,3,0,Kotak,1,0.02,Morning,EMI
6484.91,Utilities,EMI,9,57,9,16,11,6,1,Axis,0,0.01,Afternoon,Credit Card
20335.73,Travel,Debit Card,12,47,15,1,8,7,1,SBI,1,0.47,Morning,EMI
17814.77,Utilities,Credit Card,6,53,0,22,29,1,0,HDFC,1,0.45,Evening,Debit Card
6484.45,Travel,Credit Card,23,27,10,18,27,5,0,Kotak,0,0.04,Night,Credit Card
41451.32,Utilities,Wallet,4,32,12,0,11,8,0,ICICI,1,0.04,Evening,EMI
19705.2,Grocery,Wallet,5,52,21,29,7,6,0,Axis,1,0.41,Afternoon,EMI
14262.8,Fashion,Debit Card,10,5,14,4,15,7,0,Kotak,1,0.17,Night,EMI
46961.47,Electronics,Wallet,9,0,12,19,22,1,0,HDFC,1,0.24,Night,Wallet
44140.03,Grocery,Credit Card,41,38,19,28,15,0,0,Kotak,1,0.2,Afternoon,Credit Card
30959.16,Fashion,UPI,46,1,26,17,3,8,1,ICICI,1,0.17,Afternoon,Credit Card
21682.89,Fashion,UPI,56,27,7,0,29,7,0,ICICI,1,0.47,Morning,EMI
36013.5,Electronics,Debit Card,55,20,23,2,25,5,0,ICICI,1,0.48,Morning,EMI
8532.24,Travel,Wallet,32,23,10,14,18,6,1,SBI,0,0.28,Afternoon,Credit Card
38647.67,Utilities,Debit Card,16,4,26,15,6,4,0,Kotak,1,0.06,Afternoon,EMI
44468.65,Utilities,Wallet,58,21,25,12,1,9,0,ICICI,1,0.23,Evening,EMI
20966.69,Utilities,EMI,47,16,24,5,22,1,0,Axis,1,0.41,Night,Debit Card
14321.46,Electronics,Debit Card,55,3,0,1,24,1,0,Kotak,1,0.0,Morning,Debit Card
8192.04,Grocery,UPI,39,53,24,1,11,0,1,HDFC,0,0.3,Night,UPI
13808.6,Grocery,Debit Card,3,49,2,2,24,2,1,Axis,1,0.23,Evening,Debit Card
14092.04,Travel,Credit Card,30,6,29,21,6,7,0,Axis,1,0.14,Morning,EMI
6719.2,Travel,Credit Card,8,45,25,28,20,1,0,SBI,0,0.35,Afternoon,Debit Card
23559.95,Utilities,Credit Card,3,51,13,16,20,8,0,Axis,1,0.14,Evening,EMI
20393.35,Electronics,Credit Card,45,32,15,14,4,8,1,Kotak,1,0.17,Night,Credit Card
22311.91,Utilities,EMI,27,57,2,14,6,2,0,HDFC,1,0.47,Morning,Credit Card
11910.81,Grocery,Credit Card,33,0,18,13,18,6,0,ICICI,1,0.32,Morning,EMI
32586.12,Fashion,Credit Card,52,17,18,16,25,3,0,SBI,1,0.1,Afternoon,EMI
36863.77,Utilities,UPI,37,32,4,9,13,4,1,HDFC,1,0.44,Night,EMI
1304.46,Travel,EMI,59,32,8,17,4,2,0,ICICI,0,0.23,Evening,EMI
1271.71,Travel,Debit Card,39,33,15,13,25,6,0,Axis,0,0.41,Evening,Debit Card
10200.49,Utilities,Debit Card,42,56,29,14,17,3,0,SBI,1,0.17,Night,EMI
39824.72,Fashion,Credit Card,34,0,23,28,17,3,1,ICICI,1,0.08,Evening,Credit Card
40150.95,Fashion,Debit Card,36,7,25,17,29,4,0,SBI,1,0.47,Morning,EMI
30867.92,Electronics,EMI,50,9,21,8,23,1,0,HDFC,1,0.38,Evening,Debit Card
10193.7,Electronics,Credit Card,7,5,20,4,21,4,0,Axis,1,0.04,Night,EMI
